,protein_length,mean_disorder_percentile,predictor_disagreement,length_bin
Q5VXI9,398,0.1107207474974102,0.07370052223599512,200-499
Q5VXJ0,399,0.09890158484379778,0.06503176228104776,200-499
Q5VXM1,540,0.2369419980988966,0.07786798909644294,500-999
Q5VXT5,272,0.4647046655266099,0.10665447925680079,200-499
Q5VXU1,208,0.4224557583495594,0.16889382459259458,200-499
Q5VXU3,224,0.6678983997921298,0.11367097216139257,200-499
Q5VXU9,1444,0.6454986860800678,0.1614389881635711,>=1000
Q5VY09,327,0.9399458840525897,0.04585573269744781,200-499
Q5VY43,1037,0.5566162563522448,0.13047612899728064,>=1000
Q5VY80,246,0.3505881422084292,0.1347800037175928,200-499
Q5VYJ5,2156,0.23687473765394954,0.0819943463847173,>=1000
Q5VYK3,1845,0.15199524552279706,0.07049944853540517,>=1000
Q5VYM1,1079,0.8835064879400779,0.11795842389331312,>=1000
Q5VYP0,1347,0.830956050535482,0.15037402883294038,>=1000
Q5VYS4,303,0.48633636494733895,0.17051783567061546,200-499
Q5VYS8,1495,0.6467793534299431,0.1058792622827687,>=1000
Q5VYV0,432,0.8248208516444172,0.16596090226096985,200-499
Q5VYV7,408,0.8053553187601096,0.0767620086319145,200-499
Q5VYX0,342,0.04275555594118906,0.06729304140708635,200-499
Q5VYY1,191,0.15656089645265686,0.1662081729533127,<200
Q5VYY2,423,0.1639689945918253,0.14669094100096158,200-499
Q5VZ03,156,0.07060728461051485,0.08534684125020688,<200
Q5VZ18,495,0.8791220621806034,0.08597987716866437,200-499
Q5VZ19,366,0.4541059500289239,0.08737824417674535,200-499
Q5VZ46,1190,0.8901511152835158,0.15008935155491743,>=1000
Q5VZ52,161,0.3512700559601059,0.1944976680130085,<200
Q5VZ66,844,0.5009442412068672,0.22368027152706838,500-999
Q5VZ72,239,0.3861091621730764,0.1741836586883584,200-499
Q5VZ89,1909,0.6085232922452372,0.1600567853624347,>=1000
Q5VZB9,504,0.821705932606902,0.1705142253844324,500-999
Q5VZE5,725,0.28398161856151083,0.10222189835267316,500-999
Q5VZF2,373,0.6966628680462733,0.14969657449627233,200-499
Q5VZI3,342,0.5624022599174742,0.12908718891278234,200-499
Q5VZK9,1371,0.6061530140205508,0.12051950455121445,>=1000
Q5VZL5,1548,0.6842680801037143,0.1842725109888677,>=1000
Q5VZM2,374,0.319725192740976,0.14276361152133632,200-499
Q5VZP5,1158,0.8487957856838708,0.07577868257047954,>=1000
Q5VZQ5,186,0.7725121852279943,0.20136162791664947,<200
Q5VZR2,741,0.8652361586365921,0.14900587973255636,500-999
Q5VZR4,150,0.6595091286263309,0.1611276633119499,<200
Q5VZV1,264,0.39236744314918054,0.13279710456909416,200-499
Q5VZY2,271,0.2725910100932127,0.11551880573801082,200-499
Q5W041,872,0.34056672368880336,0.09917954312937904,500-999
Q5W064,366,0.05165795937479249,0.06464658595841807,200-499
Q5W0A0,696,0.7829366831747645,0.08351388474836263,500-999
Q5W0B1,726,0.8468660220188209,0.07803659746059943,500-999
Q5W0B7,351,0.5006495718157704,0.1577009670204506,200-499
Q5W0N0,161,0.4861705736037835,0.2051483306983271,<200
Q5W0Q7,1092,0.8126769936863926,0.09275672079815882,>=1000
Q5W0U4,402,0.25523857623676727,0.1127149532788065,200-499
Q5W0V3,765,0.46755965647764003,0.10028060645144407,500-999
Q5W0Z9,365,0.41602755383685264,0.15521246447298692,200-499
Q5W111,196,0.2736023795540425,0.15384958499334728,<200
Q5W150,140,0.7816847247400582,0.21084564391322155,<200
Q5W186,159,0.549426996350794,0.13615068824482268,<200
Q5W188,147,0.31761365587052526,0.1589351917602577,<200
Q5W5W9,228,0.6229688199431458,0.17421536503855733,200-499
Q5W5X9,447,0.3191102385047253,0.1479746717647195,200-499
Q5XG87,792,0.7350362615457484,0.10829704693300123,500-999
Q5XG92,561,0.09076074964872666,0.0622868740810733,500-999
Q5XG99,296,0.8589078718281155,0.06507458450750249,200-499
Q5XKE5,535,0.7223020856284015,0.11677461831006862,500-999
Q5XKK7,198,0.940469983997551,0.03660648530302795,<200
Q5XKL5,1792,0.8315106667856771,0.10712886031970024,>=1000
Q5XKP0,118,0.5768166141499212,0.20510030104382454,<200
Q5XKR4,325,0.895494219043821,0.08537059126535451,200-499
Q5XKR9,115,0.8866373180778646,0.14456034475415677,<200
Q5XLA6,110,0.42608219836264694,0.18698264152122768,<200
Q5XPI4,1314,0.2663064631429328,0.08971792830056805,>=1000
Q5XUX0,539,0.5234713409428761,0.06820952256976476,500-999
Q5XUX1,458,0.31330337066519987,0.08452193417904491,200-499
Q5XX13,1052,0.6021698907337005,0.10716730570926757,>=1000
Q5XXA6,986,0.3965724388794697,0.09235273624062018,500-999
Q5YKI7,109,0.49113731319253684,0.20304526865694755,<200
Q5ZPR3,534,0.3473214592770389,0.13642996752557,500-999
Q60I27,953,0.18808461677820265,0.1298397039845261,500-999
Q629K1,86,0.8006146204379355,0.19337926329536362,<200
Q63HK3,967,0.7066808103912364,0.1971814121963871,500-999
Q63HK5,1081,0.8194757541551922,0.18562949730713546,>=1000
Q63HM1,303,0.06179810036928415,0.0634139398035468,200-499
Q63HM2,1172,0.3035233698846439,0.1288102983918361,>=1000
Q63HM9,321,0.13088999843211246,0.0944048052806874,200-499
Q63HN1,556,0.7804146289371331,0.08830936111394198,500-999
Q63HN8,5207,0.32515691304838895,0.11583312014655618,>=1000
Q63HQ0,302,0.9157967676131827,0.034767812605001475,200-499
Q63HQ2,1017,0.26825406783930306,0.0966610080070095,>=1000
Q63HR2,1409,0.6419620879568632,0.20907102734532756,>=1000
Q63ZE4,541,0.1630183625149631,0.10357346240330616,500-999
Q63ZY3,851,0.7521701970312148,0.1479166454886306,500-999
Q63ZY6,315,0.502344743584808,0.12321229297812648,200-499
Q641Q2,1341,0.9631832772661689,0.03319019383617479,>=1000
Q641Q3,311,0.31642634196990654,0.12190033899700844,200-499
Q643R3,524,0.3051737716965339,0.07675046712514579,500-999
Q64ET8,278,0.8873741335304572,0.13273176631280703,200-499
Q64LD2,544,0.5931278965573809,0.15857385959026743,500-999
Q658K8,133,0.7845925704508788,0.1450594720552914,<200
Q658L1,398,0.8470856950608076,0.10622440140838688,200-499
Q658N2,575,0.35731767783139845,0.10021532772317526,500-999
Q658P3,488,0.21372502863239287,0.07367131088179608,200-499
Q658T7,463,0.9258134755845009,0.10447297939845909,200-499
Q658Y4,838,0.36331056098836784,0.11114157937222623,500-999
Q659A1,982,0.7158953284474469,0.09272810997150982,500-999
Q659C4,914,0.8233689478041117,0.08501584161393264,500-999
Q66GS9,1140,0.46801812511689916,0.25561153060903324,>=1000
Q66K14,1250,0.5122916651798898,0.09947001901420816,>=1000
Q66K41,422,0.806536838404606,0.19493161174300894,200-499
Q66K64,600,0.571775603365369,0.0981376740591129,500-999
Q66K66,360,0.6125884253640826,0.08050291146312309,200-499
Q66K74,1059,0.6935792472980294,0.13861657758443194,>=1000
Q66K79,652,0.2848891421032391,0.06679020861377703,500-999
Q66K80,236,0.8326279987691978,0.19260028659550124,200-499
Q66K89,784,0.7518008644512947,0.18724506742207997,500-999
Q66LE6,453,0.32727191054798604,0.1442379401387929,200-499
Q66PJ3,237,0.9249693832189138,0.03981625108576762,200-499
Q674R7,924,0.5935278001021422,0.10684405938078916,500-999
Q674X7,775,0.658485776650537,0.11625978969694918,500-999
Q676U5,607,0.45608197070780615,0.10132479089220178,500-999
Q67FW5,346,0.06934687649027688,0.09483573901412733,200-499
Q684P5,730,0.7346954623599375,0.05122029822756264,500-999
Q685J3,4493,0.7407237236552902,0.23847069739498591,>=1000
Q687X5,459,0.11952502638187025,0.057842770287768526,200-499
Q68BL7,652,0.6366297053719621,0.09110156931846476,500-999
Q68BL8,750,0.6623451085328892,0.09128945946286947,500-999
Q68CJ6,796,0.24513663498356633,0.11023730653164239,500-999
Q68CJ9,461,0.9123221984076552,0.043110124552763286,200-499
Q68CK6,577,0.11078805156734348,0.07617838314157933,500-999
Q68CL5,300,0.5665115833906079,0.14170996533958832,200-499
Q68CP4,663,0.3420912821692081,0.10516339224035674,500-999
Q68CP9,1835,0.718887376255177,0.24615592769165287,>=1000
Q68CQ1,1323,0.5135489578205843,0.14653469057066093,>=1000
Q68CQ4,756,0.5572904411140881,0.11370340452209836,500-999
Q68CQ7,371,0.25312861202252296,0.07195331779305847,200-499
Q68CR1,1132,0.2617404475243012,0.061270008924276836,>=1000
Q68CR7,880,0.8093764358170735,0.09961162287429079,500-999
Q68CZ1,1315,0.5651046882802001,0.149955533910253,>=1000
Q68CZ2,1445,0.7054925384238342,0.1823751910401595,>=1000
Q68CZ6,603,0.43826894357646495,0.2145225361487973,500-999
Q68D06,897,0.13997918597093026,0.10642285703245932,500-999
Q68D10,685,0.9172998342128585,0.11546973195731933,500-999
Q68D20,193,0.9679020938371478,0.08951547083084566,<200
Q68D42,235,0.763692888089782,0.12288939406805408,200-499
Q68D51,928,0.6701428006649047,0.11215143674390209,500-999
Q68D85,454,0.5010048605511394,0.08961383322735154,200-499
Q68D86,513,0.6914570881760466,0.14080569116588112,500-999
Q68D91,279,0.14874193694319696,0.10698875057295698,200-499
Q68DA7,1419,0.7522656687198789,0.18837341777040775,>=1000
Q68DC2,871,0.7082465003830073,0.08783653510402188,500-999
Q68DD2,849,0.22919803657798374,0.12512854571034357,500-999
Q68DE3,2245,0.8805566403691668,0.1758532594291022,>=1000
Q68DH5,695,0.459419708725212,0.1444729566019413,500-999
Q68DI1,518,0.6786288580739729,0.17625983797224049,500-999
Q68DK2,2539,0.41468681799866136,0.11717984761365467,>=1000
Q68DK7,614,0.8575873530007556,0.14176948532017497,500-999
Q68DL7,685,0.700680755894171,0.10790874037222861,500-999
Q68DN1,1984,0.7997809000930747,0.20894657159640406,>=1000
Q68DQ2,2970,0.7561219423083916,0.22800219062328297,>=1000
Q68DU8,428,0.6962654935469028,0.09300863269470724,200-499
Q68DV7,783,0.7835142019843884,0.11306742219471463,500-999
Q68DX3,1309,0.5675912657388379,0.1660691794711018,>=1000
Q68DY1,528,0.6328330631909302,0.17340799746297966,500-999
Q68DY9,489,0.6285479643896236,0.1514974795498163,200-499
Q68E01,1043,0.3543609933743773,0.0881371405466749,>=1000
Q68EA5,555,0.6517790090827555,0.1680685441668957,500-999
Q68EM7,881,0.7041410208619768,0.1639182526463981,500-999
Q68EN5,471,0.5118473358336121,0.1323206585482905,200-499
Q68G74,356,0.6681739317194625,0.11631255053171304,200-499
Q68G75,181,0.8624497448061195,0.10121187816689256,<200
Q68J44,220,0.39375451169438375,0.15968972768615342,200-499
Q693B1,232,0.342869110471728,0.18167234151677542,200-499
Q695T7,634,0.20818838275521342,0.1256211904855867,500-999
Q69YG0,159,0.49403116343084164,0.14911557277053025,<200
Q69YH5,1023,0.9495230003367484,0.05253154541055875,>=1000
Q69YI7,327,0.7782466449740155,0.07324350743773002,200-499
Q69YL0,99,0.7726571379784716,0.12760924275770807,<200
Q69YN2,538,0.3010280636613068,0.11259698888555543,500-999
Q69YN4,1812,0.5708738752269855,0.11136884160003535,>=1000
Q69YQ0,1117,0.7209937097405755,0.20020552320507892,>=1000
Q69YU3,496,0.8617779636911916,0.07768530220814951,200-499
Q69YU5,71,0.8141197913609396,0.09794339854880543,<200
Q69YW2,141,0.5562705170299949,0.14902461557493318,<200
Q69YZ2,307,0.8222110813792476,0.10405857260555315,200-499
Q6A162,431,0.5931301469628816,0.17822706995323187,200-499
Q6A163,491,0.6457962200767917,0.15944192237608826,200-499
Q6A1A2,396,0.43413486005903645,0.08471913165219082,200-499
Q6A555,127,0.26872522762891404,0.2409432619866072,<200
Q6AHZ1,1483,0.7153742946786142,0.22542507426440672,>=1000
Q6AI08,1181,0.4057977552373574,0.05868840202512529,>=1000
Q6AI12,368,0.7561738592964335,0.06147397448017951,200-499
Q6AI14,798,0.5669546190193534,0.09117396644852195,500-999
Q6AI39,1079,0.8608027425187204,0.14831844850471523,>=1000
Q6AW86,544,0.7130289515161609,0.16050426863573758,500-999
Q6AWC2,1192,0.6747441879409076,0.1825661112073078,>=1000
Q6AWC8,147,0.6113190452963849,0.2059014136659869,<200
Q6AZW8,331,0.5368099522961983,0.14482843638216095,200-499
Q6AZY7,606,0.6447809308885007,0.21567541639277193,500-999
Q6AZZ1,485,0.2111772455232693,0.12195193801830877,200-499
Q6B0B8,471,0.4647555631248641,0.0940791952497739,200-499
Q6B0I6,523,0.5846941124014765,0.12352179201594918,500-999
Q6B0K9,141,0.024499340042208547,0.034251664437232085,<200
Q6B8I1,188,0.20542919777901253,0.09893770087951004,<200
Q6B9Z1,124,0.5440007248146587,0.14829066704928784,<200
Q6BAA4,426,0.5730638704159647,0.10577364584713127,200-499
Q6BCY4,276,0.11388773457972574,0.155710548588558,200-499
Q6BDI9,236,0.3039469288780594,0.18820033666588096,200-499
Q6BDS2,1440,0.6236797645006609,0.0903560940627707,>=1000
Q6BEB4,398,0.8556474729244933,0.08708880209488182,200-499
Q6DCA0,310,0.5955541732379382,0.1506139528679011,200-499
Q6DD87,382,0.7173558708090516,0.1339590308780733,200-499
Q6DD88,541,0.27129322780598364,0.07685479295641517,500-999
Q6DHV5,1437,0.47681616888688705,0.13864526548532258,>=1000
Q6DHV7,355,0.10672533671197433,0.1168706981580596,200-499
Q6DHY5,549,0.6171038691976254,0.09914534665814775,500-999
Q6DJT9,500,0.7340095969036867,0.1905444431739997,500-999
Q6DKI1,255,0.47051250545992834,0.19224997553706064,200-499
Q6DKI2,356,0.35806979976367015,0.1597734734494906,200-499
Q6DKI7,326,0.7866857931802816,0.11240042595822251,200-499
Q6DKJ4,435,0.19301514496039954,0.16391571829103957,200-499
Q6DKK2,380,0.39698963902301443,0.08818624481693883,200-499
Q6DN03,193,0.8029552586500116,0.09517506171051808,<200
Q6DN12,878,0.5406632073155662,0.0958290371989357,500-999
Q6DN14,999,0.5878799649540496,0.15278079217759777,500-999
Q6DN72,434,0.5707206167681599,0.05445193954549012,200-499
Q6DN90,963,0.7041378841636594,0.14128870146500971,500-999
Q6DRA6,164,0.81991468542667,0.0918792243315815,<200
Q6DT37,1551,0.45095806675004174,0.17913987156554464,>=1000
Q6DWJ6,353,0.30349046365866733,0.1444766309058891,200-499
Q6E0U4,476,0.920902488996129,0.06840533595346045,200-499
Q6E213,333,0.08489291420900057,0.0978451391986048,200-499
Q6EBC2,164,0.5071303503389617,0.1603779790101776,<200
Q6ECI4,717,0.5343617612577496,0.1368274809397937,500-999
Q6EEV6,95,0.5900450963122429,0.22475969578717198,<200
Q6EIG7,209,0.3391203560229655,0.10840929554069118,200-499
Q6EKJ0,949,0.44554224650754887,0.08563459379283413,500-999
Q6EMB2,1281,0.6316358866547053,0.14701390883149107,>=1000
Q6EMK4,673,0.5106733172769832,0.12581431192454648,500-999
Q6F5E8,1435,0.6113810308075512,0.13286358428606254,>=1000
Q6FHJ7,346,0.45697241944587774,0.07616619862331563,200-499
Q6FI13,130,0.5515982679470041,0.1690958494065799,<200
Q6FI81,312,0.652053611680028,0.13898399615632792,200-499
Q6FIF0,208,0.8648358838406117,0.08365536809823074,200-499
Q6GMR7,532,0.130243478284156,0.12381155382972361,500-999
Q6GMV2,418,0.21268698672286082,0.11899099484235913,200-499
Q6GMV3,140,0.30774560276122737,0.15167071256242753,<200
Q6GPH4,301,0.6790254338280124,0.07899701463299633,200-499
Q6GPH6,555,0.428471665713908,0.1020872321141734,500-999
Q6GPI1,263,0.13091691565412295,0.06574443478921627,200-499
Q6GQQ9,843,0.7244265533293885,0.08118000901921654,500-999
Q6GTS8,502,0.1606528548363526,0.09548637569724416,500-999
Q6GTX8,287,0.804810968114708,0.07603028601757164,200-499
Q6GV28,225,0.5206735293986766,0.19062533854783859,200-499
Q6GYQ0,2036,0.5494468718011998,0.11518226227788733,>=1000
Q6H3X3,334,0.5076536246833058,0.14169882040117326,200-499
Q6H8Q1,611,0.7003999280076869,0.0843043697787958,500-999
Q6H9L7,571,0.7752152724967762,0.07896160751364918,500-999
Q6HA08,431,0.6653407667938828,0.13352537351108976,200-499
Q6I9Y2,204,0.46590431065835103,0.19269604713442504,200-499
Q6IA17,410,0.5153483276870665,0.10545546026555012,200-499
Q6IA69,706,0.08794567799008765,0.08196005900827091,500-999
Q6IA86,826,0.16838122550016957,0.052040555287738,500-999
Q6IAA8,161,0.7854434315677369,0.09440591465813043,<200
Q6IAN0,325,0.2070120046138862,0.10330455423698183,200-499
Q6IB77,296,0.1158477762654397,0.10986863199561521,200-499
Q6IBS0,349,0.33778527274378295,0.15374658327940957,200-499
Q6IBW4,605,0.7766373399528829,0.09608102387917887,500-999
Q6IC83,251,0.8174602831418292,0.09461747219405528,200-499
Q6IC98,578,0.6173251747351037,0.11329945608762684,500-999
Q6ICB0,168,0.328381382358315,0.15084724977184144,<200
Q6ICB4,259,0.698307600198638,0.06350317378665117,200-499
Q6ICC9,239,0.6390977681301583,0.19107635020015437,200-499
Q6ICG6,404,0.6758433663687521,0.10711760528835107,200-499
Q6ICG8,309,0.7132285010931501,0.0898061769692392,200-499
Q6ICH7,369,0.34584521534204277,0.11762752079466349,200-499
Q6ICI0,200,0.2995288665967084,0.16259735785162668,200-499
Q6ICL3,276,0.08403088966106351,0.09490641192943654,200-499
Q6ICL7,350,0.3395308318085351,0.11786337306386126,200-499
Q6IE37,1185,0.26079573918158716,0.20278321839254343,>=1000
Q6IE38,97,0.4856042671506335,0.20372848097048726,<200
Q6IE81,842,0.7015060379658065,0.1399168580670096,500-999
Q6IEE7,1074,0.5549561759746935,0.14144217652420027,>=1000
Q6IEE8,588,0.22251571728687713,0.1194056508664708,500-999
Q6IEG0,339,0.7828236211311629,0.10526447322685561,200-499
Q6IEU7,315,0.10344234208206957,0.09732957353987516,200-499
Q6IEV9,310,0.10377327416722394,0.09073546263209725,200-499
Q6IEY1,312,0.11359103046554653,0.10599991401758782,200-499
Q6IEZ7,315,0.11257701189883607,0.10831288235824131,200-499
Q6IF00,324,0.15951462226941776,0.10552968362789474,200-499
Q6IF36,304,0.16086735963915455,0.1344883767610854,200-499
Q6IF42,318,0.12231966974207574,0.1092157272775059,200-499
Q6IF63,320,0.10454420337760363,0.11794216709751945,200-499
Q6IF82,309,0.11765568820792185,0.10959958246848799,200-499
Q6IF99,312,0.09846630375559953,0.12946131094426358,200-499
Q6IFG1,313,0.0754301916435339,0.07775633418119049,200-499
Q6IFH4,312,0.10938088925584127,0.11106830644352313,200-499
Q6IFN5,339,0.19540264661112186,0.1459698982303759,200-499
Q6IMI4,303,0.15110743410273592,0.20416996640370844,200-499
Q6IMI6,304,0.1860843533065332,0.18991930116353967,200-499
Q6IMN6,1127,0.7818292690000411,0.1765268628656425,>=1000
Q6IN84,353,0.4757037398780165,0.13142039841330588,200-499
Q6IN85,833,0.5303018271859521,0.07943949900175681,500-999
Q6IN97,320,0.7745154498046325,0.06626502422237197,200-499
Q6IPM2,695,0.7860816438164016,0.16738207452551368,500-999
Q6IPR1,90,0.3471537877816469,0.2513053959454669,<200
Q6IPR3,259,0.4796750157322804,0.15027545577233306,200-499
Q6IPT2,247,0.56776864945017,0.1100885963129494,200-499
Q6IPT4,315,0.23115802508235878,0.18316760854148034,200-499
Q6IPU0,288,0.3455007878236517,0.18241555703244183,200-499
Q6IPW1,123,0.8304574800851979,0.1449916028684406,<200
Q6IPX1,549,0.6178022477970183,0.10021728364214919,500-999
Q6IPX3,200,0.9762731163615967,0.020220534861690165,200-499
Q6IQ16,392,0.28374043080919886,0.09477739455351568,200-499
Q6IQ19,270,0.9570382825401379,0.030806687369922935,200-499
Q6IQ20,393,0.34938008655229513,0.17022739853990435,200-499
Q6IQ21,691,0.6589493424054086,0.22044108463228645,500-999
Q6IQ22,244,0.5226009399963432,0.09645523444755374,200-499
Q6IQ23,1121,0.7528732956292532,0.18516538394817955,>=1000
Q6IQ26,1287,0.3870281026020504,0.14358661878253956,>=1000
Q6IQ32,1131,0.6686432047738634,0.15687541491153967,>=1000
Q6IQ49,451,0.8410520430648979,0.05959237651710312,200-499
Q6IQ55,1244,0.8240149342116562,0.1067203088049374,>=1000
Q6IS14,154,0.37903839635052317,0.22176668473796246,<200
Q6IS24,598,0.19699813185443912,0.08286111264051718,500-999
Q6ISB3,625,0.6654422469946101,0.08347584551052667,500-999
Q6ISS4,152,0.5893764713236782,0.09891216433855499,<200
Q6ISU1,281,0.7150785524809773,0.15110832984834618,200-499
Q6IV72,752,0.525110797177304,0.13357761376667854,500-999
Q6IWH7,933,0.37737881778223403,0.09645761111863299,500-999
Q6J272,317,0.7879423567775401,0.10576892299835632,200-499
Q6J4K2,584,0.2876114604206469,0.14376827774739986,500-999
Q6J9G0,422,0.3368568513692832,0.07590607635674636,200-499
Q6JBY9,416,0.9790216809325816,0.04810399497474765,200-499
Q6JEL2,608,0.15671430660469446,0.0722617338425618,500-999
Q6JQN1,1059,0.13759804466810543,0.08681016655282243,>=1000
Q6JVE5,192,0.22896083134006676,0.17797635423812366,<200
Q6JVE6,187,0.2835446817238315,0.14369578569586933,<200
Q6JVE9,175,0.29205958067717147,0.16597155056500562,<200
Q6K0P9,492,0.6703964901742208,0.13018986359125695,200-499
Q6KB66,452,0.6423709422910371,0.13447503158022428,200-499
Q6KC79,2804,0.6830204635937756,0.159225039422825,>=1000
Q6KCM7,469,0.28846483737345086,0.14774699179086437,200-499
Q6KF10,455,0.6167246531819448,0.11549348610222003,200-499
Q6L8G4,156,0.8279737427423033,0.26783604105063574,<200
Q6L8G5,202,0.7916700420381432,0.2941399049241686,200-499
Q6L8G8,165,0.790885671053914,0.2976594637737434,<200
Q6L8G9,129,0.8304014965477926,0.2610661492094746,<200
Q6L8H1,288,0.7450399855812435,0.3052133370436511,200-499
