,protein_length,mean_disorder_percentile,predictor_disagreement,length_bin
Q86UV7,250,0.22031059591749885,0.12217118946691384,200-499
Q86UW1,340,0.19949690572669868,0.07716565303708892,200-499
Q86UW2,128,0.847214333373372,0.09273097308205779,<200
Q86UW6,1770,0.7763146466565247,0.2111134661887402,>=1000
Q86UW7,1296,0.33708834965567763,0.08487710779595639,>=1000
Q86UW8,402,0.3468879424852616,0.10670623770342154,200-499
Q86UW9,622,0.5556106333715279,0.1778822834749019,500-999
Q86UX2,942,0.3385634652521943,0.10751141242872023,500-999
Q86UX6,486,0.5729581099106681,0.05394284383772302,200-499
Q86UX7,667,0.3554655770800362,0.07568322869575916,500-999
Q86UY5,434,0.6770258532334047,0.07209721613712798,200-499
Q86UY6,237,0.3189394863292012,0.16348262760703383,200-499
Q86UY8,548,0.26942326437263675,0.09308156191890371,500-999
Q86UZ6,589,0.7475791265324248,0.16241760480187417,500-999
Q86V15,1759,0.7580824976524992,0.18224995086042453,>=1000
Q86V20,835,0.6091166548510273,0.179562874886957,500-999
Q86V21,672,0.0677257023771775,0.061768021546875204,500-999
Q86V24,386,0.47748350477899404,0.1199782605509097,200-499
Q86V25,355,0.58390802886099,0.10735950241090754,200-499
Q86V35,215,0.5853655302601009,0.14564340393330874,200-499
Q86V40,505,0.5494576701312527,0.06620118250409925,500-999
Q86V42,546,0.7966017800826729,0.05131853728839573,500-999
Q86V48,1076,0.8586779397156402,0.17871258403356285,>=1000
Q86V59,439,0.827972175758509,0.07678257771424789,200-499
Q86V71,674,0.5954798457020373,0.16737523331494394,500-999
Q86V81,257,0.8733285546467247,0.05964644392102618,200-499
Q86V85,440,0.20094369090589978,0.06973602446559271,200-499
Q86V86,326,0.26348347073510686,0.08108338935103353,200-499
Q86V87,743,0.4388553185415574,0.06105715886450776,500-999
Q86V88,176,0.2197182152219884,0.17123290533122382,<200
Q86V97,674,0.3326959949580136,0.05423523084023356,500-999
Q86VB7,1156,0.35019894323146233,0.0955604378421766,>=1000
Q86VD1,984,0.5586493291722305,0.11479127955724804,500-999
Q86VD7,318,0.2544466128918107,0.11313943665688347,200-499
Q86VD9,579,0.16063151863849162,0.09369654081133098,500-999
Q86VE0,399,0.8215563600694976,0.15619325586166735,200-499
Q86VE3,695,0.7301476546762079,0.18517489110214921,500-999
Q86VE9,423,0.33151171385640316,0.10393622550106436,200-499
Q86VF2,1251,0.2588548757525256,0.15115566047054083,>=1000
Q86VF5,341,0.12219410326264825,0.11565719299930548,200-499
Q86VF7,1730,0.6245425974943307,0.24366514007363144,>=1000
Q86VG3,221,0.9075359266202747,0.0711391277031161,200-499
Q86VH2,1401,0.5175599011053139,0.21783948857147792,>=1000
Q86VH4,590,0.5450958861853025,0.08115942114173195,500-999
Q86VH5,581,0.5669073868326123,0.08797224941459766,500-999
Q86VI1,746,0.2119360570186377,0.08654599922435693,500-999
Q86VI3,1631,0.18609624549528475,0.09810349670725146,>=1000
Q86VI4,317,0.6116750528029457,0.1560226841125817,200-499
Q86VK4,478,0.7970301825574906,0.15670830556458493,200-499
Q86VL8,602,0.3550895141890278,0.1146771426385227,500-999
Q86VM9,953,0.8780865206470289,0.19986076136587794,500-999
Q86VN1,386,0.313413659131246,0.12950351782136615,200-499
Q86VP1,789,0.5916656578886056,0.1917386121548547,500-999
Q86VP3,889,0.6517593644410873,0.15769285441551847,500-999
Q86VP6,1230,0.11786595413442298,0.0830084695393284,>=1000
Q86VQ0,697,0.8447710698082116,0.11158617864686253,500-999
Q86VQ1,547,0.957535385760342,0.0404329081329153,500-999
Q86VQ3,553,0.8003772511347238,0.15267207769729152,500-999
Q86VQ6,643,0.15891745862978832,0.07811362223299824,500-999
Q86VR2,466,0.7985891302282083,0.05533712493433528,200-499
Q86VR7,867,0.5770452067746906,0.10856067149639304,500-999
Q86VR8,437,0.3892343385455728,0.10637456189165573,200-499
Q86VS3,1027,0.43528767917532296,0.05723319402854799,>=1000
Q86VS8,718,0.4308784595780723,0.21053797539280217,500-999
Q86VU5,262,0.23960974998746157,0.07448886923574947,200-499
Q86VV4,465,0.8630552197024439,0.07508162745398343,200-499
Q86VV8,2226,0.264662615978118,0.1010741674387914,>=1000
Q86VW0,696,0.17376071155706743,0.0975812209933318,500-999
Q86VW1,577,0.2938937349602299,0.1211975693064738,500-999
Q86VW2,580,0.6388432380914081,0.10353725961381978,500-999
Q86VX2,200,0.15412821973923713,0.14089928741177873,200-499
Q86VX9,652,0.6010263927025442,0.0370760468718124,500-999
Q86VY4,417,0.813004166086157,0.0637161911776202,200-499
Q86VY9,491,0.8785006185564175,0.08489228091374323,200-499
Q86VZ1,359,0.30735215495582136,0.10211016465723105,200-499
Q86VZ2,330,0.1756213336494106,0.11769163911907912,200-499
Q86VZ4,500,0.6557947382313134,0.1318598405231136,500-999
Q86VZ5,413,0.3283295048719729,0.13694596005897794,200-499
Q86VZ6,243,0.7964762193309901,0.058831583595060806,200-499
Q86W10,505,0.09486483365663899,0.05811815606405729,500-999
Q86W11,494,0.6902702263443417,0.13215842881894482,200-499
Q86W24,1093,0.1256403962261111,0.04053686868778697,>=1000
Q86W25,1043,0.20687358427206212,0.07093902205798033,>=1000
Q86W26,655,0.3424377206107715,0.06185758079158207,500-999
Q86W28,1048,0.17501013290593564,0.07160000322540487,>=1000
Q86W33,373,0.47669386203838154,0.12918622038568414,200-499
Q86W34,360,0.2352651405602772,0.1130770004436356,200-499
Q86W42,341,0.13291551307479735,0.11178262017654242,200-499
Q86W47,210,0.24368683352774084,0.088105511937644,200-499
Q86W50,562,0.5627786958877696,0.08622973991481749,500-999
Q86W54,205,0.6454339929543931,0.16030145433201787,200-499
Q86W56,976,0.7146953379347009,0.09070592917245988,500-999
Q86W67,206,0.8231543174318554,0.10314905119725326,200-499
Q86W74,228,0.577293372715137,0.14993746678167497,200-499
Q86W92,1011,0.7067034386432709,0.10540912008189844,>=1000
Q86WA6,291,0.19021525348628818,0.06755738947577943,200-499
Q86WA8,852,0.26655216424604194,0.09628763970023627,500-999
Q86WA9,606,0.160793331438485,0.047750639385629665,500-999
Q86WB0,502,0.697485681808894,0.06976041253274434,500-999
Q86WB7,457,0.16581411966310639,0.07125560210515108,200-499
Q86WC4,334,0.4921962516782091,0.12244510549531157,200-499
Q86WC6,154,0.37559793354168164,0.17513930351262866,<200
Q86WD7,417,0.17263886358740546,0.09360523818544038,200-499
Q86WG3,371,0.7698244993080151,0.06430587210734921,200-499
Q86WG5,1849,0.36667823894206997,0.1446011574391271,>=1000
Q86WH2,238,0.5720649024719238,0.09608906267308989,200-499
Q86WI0,220,0.2475556429189251,0.09604876036101556,200-499
Q86WI1,4243,0.1471840027969704,0.07972519030441631,>=1000
Q86WI3,1866,0.1591533991840984,0.08351688979673445,>=1000
Q86WJ1,897,0.4349195224108038,0.09494487518190682,500-999
Q86WK6,493,0.5231074942651941,0.09434701589169141,200-499
Q86WK7,504,0.49601721872542387,0.10455835922432573,500-999
Q86WK9,346,0.17033864766336546,0.16232483498690217,200-499
Q86WN1,690,0.4913526106448711,0.13778879935737415,500-999
Q86WN2,208,0.31608198341928756,0.12749997671122199,200-499
Q86WP2,473,0.9695709153613009,0.019840935727355114,200-499
Q86WQ0,139,0.16178891905577553,0.2246382764844506,<200
Q86WR0,208,0.46960377346499727,0.21666063439406785,200-499
Q86WR6,236,0.7570942875370207,0.08199220578785174,200-499
Q86WR7,435,0.9566546090669993,0.05569550139881335,200-499
Q86WS3,158,0.4275536775060803,0.17227460042879258,<200
Q86WS4,652,0.8964203595919494,0.1659681288860692,500-999
Q86WS5,348,0.37436172032026815,0.09054162269078742,200-499
Q86WT1,665,0.12686534673398714,0.06863118519150689,500-999
Q86WT6,500,0.21387121482268054,0.07271116897133939,500-999
Q86WU2,507,0.12862933674042917,0.10793467110950075,500-999
Q86WV1,359,0.6737864183850221,0.08224461313084042,200-499
Q86WV5,123,0.20845147522729565,0.15596034269911535,<200
Q86WV6,379,0.4134880592545877,0.09927295244920722,200-499
Q86WW8,74,0.44857739837020016,0.20076790401361613,<200
Q86WX3,136,0.8940929325077865,0.08005259219700776,<200
Q86WZ0,1026,0.6081294669682638,0.10067448705294649,>=1000
Q86WZ6,799,0.600043698919724,0.16841304052324202,500-999
Q86X02,465,0.761015423781516,0.06510438126308601,200-499
Q86X10,1494,0.40526477536276956,0.10889892653047634,>=1000
Q86X19,198,0.43489396552597614,0.17185428874957226,<200
Q86X24,394,0.7114695889157286,0.0679475088618413,200-499
Q86X27,583,0.5793748270269211,0.05085054746365394,500-999
Q86X29,649,0.7817382664368876,0.1739257543619055,500-999
Q86X40,367,0.098992035258636,0.07312270308296166,200-499
Q86X45,466,0.633315473040874,0.1052868839642724,200-499
Q86X51,503,0.9315649904325997,0.10728942717851833,500-999
Q86X52,802,0.26493657341162724,0.11281578684735198,500-999
Q86X53,443,0.9081122611317142,0.043071976383269296,200-499
Q86X55,608,0.4128823538089911,0.11944404780408696,500-999
Q86X59,251,0.8841627858062571,0.11551399324876599,200-499
Q86X60,149,0.3486261005298679,0.15320055197334895,<200
Q86X67,352,0.19706797395235287,0.06032317733329239,200-499
Q86X76,327,0.2226654902406713,0.09006957940308365,200-499
Q86X83,199,0.16720520139469322,0.14781962648969804,<200
Q86X95,450,0.9075668743442398,0.044957184442514814,200-499
Q86XA0,190,0.0390310281959913,0.02483128194833923,<200
Q86XA9,2040,0.19517865663006514,0.05200757701455049,>=1000
Q86XD5,332,0.9444218497836371,0.05654318596831623,200-499
Q86XD8,727,0.8137388523345852,0.13874367227125392,500-999
Q86XE0,403,0.26662692111012903,0.08352963781847175,200-499
Q86XE3,530,0.5470211050068429,0.09614410800352725,500-999
Q86XE5,327,0.15760241900667152,0.09723500801989807,200-499
Q86XF0,187,0.15382102489339913,0.20147063648353436,<200
Q86XF7,245,0.6476240377720509,0.15934492026759087,200-499
Q86XG9,351,0.8671517193750325,0.045686297700757814,200-499
Q86XH1,822,0.3927438154644584,0.08095252566979919,500-999
Q86XI2,1143,0.12701219819778434,0.06443351064043239,>=1000
Q86XI6,285,0.6629877755023813,0.1464092647559235,200-499
Q86XI8,627,0.47823405740558894,0.1899214953118116,500-999
Q86XJ0,344,0.44038170574465446,0.08662015430128889,200-499
Q86XJ1,694,0.8355262288709834,0.05312187043075187,500-999
Q86XK2,927,0.3932103416497713,0.11057482838164698,500-999
Q86XK3,245,0.8425667770368162,0.07029070559005221,200-499
Q86XK7,387,0.6799047344754267,0.08523300554465088,200-499
Q86XL3,938,0.6835329019252202,0.14364980273997366,500-999
Q86XM0,798,0.21909463736282495,0.09715832419961601,500-999
Q86XN6,746,0.5732186641446908,0.1555949899133007,500-999
Q86XN7,944,0.825537321570694,0.2350563059424985,500-999
Q86XN8,651,0.8308750430373071,0.0945924270484859,500-999
Q86XP0,818,0.28008348442061237,0.1123080171901153,500-999
Q86XP1,1220,0.47212308026897887,0.0966135573362225,>=1000
Q86XP3,938,0.7903131789852352,0.04709087276164954,500-999
Q86XP6,184,0.2687359355670681,0.1578849070623125,<200
Q86XQ3,398,0.3767250738347469,0.15679577896789393,200-499
Q86XR2,697,0.2741525303144895,0.11458265075001359,500-999
Q86XR5,153,0.7951154274210072,0.14802224137339573,<200
Q86XR7,235,0.644475614686648,0.11046828801242141,200-499
Q86XR8,500,0.7484777462282042,0.11841866454126902,500-999
Q86XS5,388,0.41989007425970326,0.07950164443623015,200-499
Q86XS8,419,0.4995892181442771,0.08501276189822171,200-499
Q86XT2,251,0.6494489942450726,0.11725712810151667,200-499
Q86XT4,487,0.22860185984050915,0.09701945000133207,200-499
Q86XT9,240,0.4016740282702109,0.11108234329950538,200-499
Q86XU0,584,0.6685409884642176,0.17900996494008795,500-999
Q86XW9,330,0.45729133312639514,0.14903979561614192,200-499
Q86XX4,4008,0.22299036265161962,0.12012393270289792,>=1000
Q86XZ4,545,0.856233115355645,0.0783218055020566,500-999
Q86Y01,620,0.5638354897230361,0.15115324037116498,500-999
Q86Y07,508,0.5382014414819832,0.06827647231269306,500-999
Q86Y13,1208,0.5279724431972656,0.10511273246002373,>=1000
Q86Y22,540,0.7714470247413772,0.24149675874352675,500-999
Q86Y25,554,0.5889224762322204,0.13077555025381907,500-999
Q86Y26,1132,0.8647697909693457,0.18879264452954064,>=1000
Q86Y27,43,0.7441274418501169,0.22005294567962175,<200
Q86Y28,39,0.7721905731178295,0.21590142580940627,<200
Q86Y29,109,0.5649527920655519,0.17000049075006568,<200
Q86Y30,109,0.5436752578306514,0.17521133177820097,<200
Q86Y33,519,0.5856487945964958,0.07753506472782908,500-999
Q86Y34,549,0.24767188947719906,0.06704105137931388,500-999
Q86Y37,369,0.6887764495258775,0.08141167363676305,200-499
Q86Y38,959,0.5362742100352829,0.1083564743066016,500-999
Q86Y39,141,0.3013482432267153,0.20893441753245584,<200
Q86Y46,540,0.6625700324179807,0.14267126135857805,500-999
Q86Y56,855,0.0870769244898859,0.05983306029392986,500-999
Q86Y78,171,0.46789227552645485,0.1227931703093677,<200
Q86Y79,214,0.30315663727862097,0.1321872256361334,200-499
Q86Y82,276,0.529920180640097,0.10397484681603215,200-499
Q86Y91,852,0.7285820758393006,0.10408878655707157,500-999
Q86Y97,462,0.5436390670182378,0.14829695924603908,200-499
Q86YA3,2104,0.6858114728519018,0.23204825493585046,>=1000
Q86YB7,292,0.17239160444805693,0.07176027435196194,200-499
Q86YB8,467,0.3787074899599459,0.10561234401668661,200-499
Q86YC2,1186,0.8158454103108065,0.09972931407245485,>=1000
Q86YC3,692,0.18368705511759684,0.0853105092415795,500-999
Q86YD1,416,0.46665464647924265,0.15447545935926182,200-499
Q86YD3,366,0.6576309185804879,0.05532342006983176,200-499
Q86YD5,345,0.8010066443398473,0.07568766754271684,200-499
Q86YD7,464,0.9532228513308721,0.0578341665556491,200-499
Q86YE8,665,0.48182012043873385,0.12339010504744001,500-999
Q86YF9,867,0.7561423788079598,0.14729443135519918,500-999
Q86YG4,428,0.22644837053151856,0.099831137074774,200-499
Q86YH2,543,0.7937329566619583,0.0963940104502667,500-999
Q86YH6,399,0.24991231325043475,0.07899757926391145,200-499
Q86YI8,300,0.8943623003146437,0.05042732795129948,200-499
Q86YJ5,346,0.7480209442989657,0.06276019685358845,200-499
Q86YJ6,484,0.07215237003612528,0.08503708589676917,200-499
Q86YJ7,626,0.5379416245577715,0.08305411574919137,500-999
Q86YL5,185,0.9436136800119691,0.04826704369005815,<200
Q86YL7,162,0.9104074352114154,0.054349051899529904,<200
Q86YM7,354,0.5909564553165111,0.1292297711023883,200-499
Q86YN1,238,0.18054972578082967,0.09605075051707093,200-499
Q86YN6,1023,0.8997873113526765,0.07742725138992791,>=1000
Q86YP4,633,0.8409012502298336,0.17744325303890032,500-999
Q86YQ2,179,0.28001260707309106,0.07842446475853222,<200
Q86YQ8,564,0.16233582390073573,0.06847086268230353,500-999
Q86YR5,675,0.655988075040976,0.05581642188268252,500-999
Q86YR6,584,0.7176451959976025,0.04957778692138355,500-999
Q86YR7,1114,0.49370819631264606,0.06997794552805228,>=1000
Q86YS3,637,0.7629509255207019,0.05373682069227262,500-999
Q86YS6,212,0.3497455396113767,0.10909059065128486,200-499
Q86YS7,1000,0.4367912248720406,0.11120144873259522,>=1000
Q86YT5,568,0.1569596711630196,0.04978414741156229,500-999
Q86YT6,1006,0.2826261940755564,0.08800813486274053,>=1000
Q86YT9,394,0.5697296479754533,0.12396934832535393,200-499
Q86YV0,1011,0.6344382034711357,0.16713374379602286,>=1000
Q86YV5,1406,0.8380142723452749,0.13419553069451087,>=1000
Q86YV6,388,0.42644234966666683,0.10121389003561773,200-499
Q86YV9,775,0.24098467167610932,0.13430397067932998,500-999
Q86YW0,608,0.20267272815496049,0.07825928730872037,500-999
Q86YW5,311,0.7801019604295304,0.06542287517899184,200-499
Q86YW7,130,0.3767382654715819,0.14273966190036286,<200
Q86YW9,2145,0.5203284171870586,0.15143022328087236,>=1000
Q86YZ3,2850,0.7232203270010644,0.29211037656464645,>=1000
Q86Z02,1210,0.7176959814614793,0.24627827076474693,>=1000
Q86Z14,1044,0.209093208824188,0.07247397354205593,>=1000
Q86Z20,511,0.7884613440096054,0.07089595078643447,500-999
Q86Z23,238,0.6153387044130091,0.12338539683373491,200-499
Q8HWS3,928,0.7013525165810748,0.18226273247633,500-999
Q8IU54,200,0.4582192383326597,0.05314994216559611,200-499
Q8IU57,520,0.8051909538606145,0.04618454994240953,500-999
Q8IU60,420,0.680920836520561,0.06489907306193506,200-499
Q8IU68,726,0.40591664262554933,0.11475152962329742,500-999
Q8IU80,811,0.16924332352646382,0.07318185168837109,500-999
Q8IU81,584,0.6639692256256285,0.185678780772514,500-999
Q8IU85,385,0.46419293670077505,0.07887844889254032,200-499
Q8IU89,383,0.26392917983989167,0.10912514865297905,200-499
Q8IU99,346,0.4674996571768833,0.08057781473439522,200-499
Q8IUA0,241,0.3159516539251359,0.11775401137094305,200-499
Q8IUA7,1624,0.16707029759744987,0.08638181153992792,>=1000
Q8IUB2,231,0.4968008240542106,0.1335413805622483,200-499
Q8IUB3,73,0.44046419933593217,0.2136995745240728,<200
Q8IUB5,93,0.6448403033575371,0.1717239538443291,<200
Q8IUB9,90,0.7293905038392304,0.3444687712977258,<200
Q8IUC0,172,0.7947737449177057,0.28896069510676536,<200
Q8IUC1,163,0.7461218554098424,0.27844802404346686,<200
Q8IUC2,63,0.7189799294237965,0.32931588896861286,<200
Q8IUC3,87,0.6881458587286609,0.3270467711437181,<200
Q8IUC4,686,0.38988696431351916,0.05713485770521675,500-999
Q8IUC6,712,0.7522477329834054,0.12620106608184556,500-999
Q8IUC8,556,0.15424489473511205,0.06294127554209912,500-999
Q8IUD2,1116,0.5966735440090777,0.21930881759044188,>=1000
Q8IUD6,432,0.47039589368664697,0.07730089616799388,200-499
Q8IUE0,185,0.863983805853618,0.0497982856313874,<200
Q8IUE1,241,0.899993248485999,0.03759093341000062,200-499
Q8IUE6,130,0.5709692718666542,0.16937795876086637,<200
Q8IUF1,395,0.3755991544331332,0.10533645236346667,200-499
Q8IUF8,465,0.2869848718633387,0.12500454107416778,200-499
Q8IUG1,167,0.7465397100010448,0.289167189436685,<200
Q8IUG5,2567,0.7044990789392914,0.2079152175728676,>=1000
Q8IUH2,290,0.633797964182069,0.08827359800306428,200-499
Q8IUH3,476,0.4939331354474329,0.09632354169508517,200-499
Q8IUH4,622,0.2212179901740348,0.058624612750580445,500-999
Q8IUH5,632,0.24316411850476144,0.0735787644480046,500-999
Q8IUH8,684,0.5796258217165791,0.0688288488303217,500-999
Q8IUI4,249,0.9614477282856021,0.02718548097195566,200-499
Q8IUI8,442,0.22597753401675488,0.14144073402679805,200-499
Q8IUK5,500,0.6324604078919137,0.07978117084010165,500-999
Q8IUK8,224,0.5049551182746156,0.12948753787018696,200-499
Q8IUL8,1156,0.2701808554922169,0.15929378353284,>=1000
Q8IUM7,802,0.7892981157277508,0.08044051753871719,500-999
Q8IUN9,316,0.5192823824538557,0.09617195117056643,200-499
Q8IUQ0,354,0.4200563960951492,0.12250150258116499,200-499
Q8IUQ4,282,0.2816985424790884,0.10144622828961418,200-499
Q8IUR0,188,0.18908983998983425,0.10901967327876547,<200
Q8IUR5,882,0.21101941797786686,0.07199520715610772,500-999
Q8IUR6,639,0.8915109468051721,0.05859227626613396,500-999
Q8IUR7,673,0.056384631428592166,0.03972198518930014,500-999
Q8IUS5,362,0.09799905063459664,0.06884730616968042,200-499
Q8IUW3,424,0.6429020264216084,0.07135964049259538,200-499
Q8IUW5,271,0.8778457537174791,0.04166901103570168,200-499
Q8IUX1,230,0.4471897196117799,0.18718562886599407,200-499
Q8IUX4,373,0.04961831947388109,0.05114711386986169,200-499
Q8IUX7,1158,0.7153688653362875,0.06916122525822083,>=1000
Q8IUX8,553,0.47688067955711094,0.1065624539999189,500-999
Q8IUY3,354,0.7465475566042716,0.09609966218339758,200-499
Q8IUZ0,686,0.459375160910865,0.08075307080337066,500-999
Q8IUZ5,450,0.0861064500980788,0.09094286828715101,200-499
Q8IV01,421,0.543286790030293,0.07903518883116085,200-499
Q8IV03,228,0.9001068593101643,0.03447889704974612,200-499
Q8IV04,446,0.5348419452281513,0.0933684199609969,200-499
Q8IV08,490,0.21853485992631816,0.0889636723186151,200-499
Q8IV13,435,0.6150005319770043,0.12295962861179278,200-499
Q8IV16,184,0.779383400811456,0.06257180434200506,<200
Q8IV20,430,0.11064746747379875,0.07875441244536008,200-499
Q8IV31,216,0.9035055249264449,0.03545867108471762,200-499
Q8IV32,467,0.85379011098526,0.1469459690857144,200-499
Q8IV33,1275,0.31453485246222296,0.12280088487107922,>=1000
Q8IV35,1049,0.3781746285991937,0.08597045295919145,>=1000
Q8IV36,788,0.43682780640914437,0.08539148946297533,500-999
Q8IV38,441,0.4378405930993244,0.13332524468795467,200-499
Q8IV42,348,0.3403446916187964,0.11357323276982431,200-499
Q8IV45,518,0.41009190157210973,0.0819698522752926,500-999
Q8IV48,349,0.5030715755235392,0.1268594576751368,200-499
Q8IV50,215,0.8948008244887323,0.03769316449301901,200-499
Q8IV53,801,0.7094937556865165,0.13004014977912914,500-999
Q8IV56,129,0.9784272084975214,0.028051947875365607,<200
Q8IV61,690,0.4977617015696693,0.08141052370919429,500-999
Q8IV63,474,0.5823580878948721,0.07286558815347577,200-499
Q8IV76,773,0.7961219520129305,0.14163761683598908,500-999
Q8IV77,575,0.331766913947334,0.09194178205303971,500-999
Q8IVA1,136,0.9658225142469634,0.03295731215111297,<200
Q8IVB4,645,0.45151593570437143,0.10123527278287697,500-999
