dataset_a,dataset_b,comparison_level,protein_id_a,protein_id_b,sequence_length,n_residues_compared,match_mode,percent_identity,query_coverage,target_coverage,alignment_length
softdis,pdbflex,mmseqs_85,3r7n_B,1pyoD,112,104,mmseqs,100.000000,0.928571,0.990476,104
softdis,pdbflex,mmseqs_85,4n9g_C,4jlrC,123,123,mmseqs,100.000000,1.000000,1.000000,123
softdis,pdbflex,mmseqs_85,4yyi_A,4yyhB,108,108,mmseqs,100.000000,1.000000,1.000000,108
softdis,pdbflex,mmseqs_85,6i19_A,6q46A,113,113,mmseqs,100.000000,1.000000,1.000000,113
softdis,pdbflex,mmseqs_85,4rwx_A,4rwwA,114,113,mmseqs,100.000000,0.991228,1.000000,113
softdis,pdbflex,mmseqs_85,5or8_A,4qbmA,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,5yny_A,5ynxA,128,118,mmseqs,100.000000,0.921875,1.000000,118
softdis,pdbflex,mmseqs_85,7sn6_A,4fxwA,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,5xe2_A,5xe2A,107,107,mmseqs,100.000000,1.000000,1.000000,107
softdis,pdbflex,mmseqs_85,1bcp_D,1ptoD,110,110,mmseqs,100.000000,1.000000,1.000000,110
softdis,pdbflex,mmseqs_85,4y00_A,4y00A,103,103,mmseqs,100.000000,1.000000,1.000000,103
softdis,pdbflex,mmseqs_85,5x5l_A,5x5lE,109,109,mmseqs,100.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_85,6pxb_F,6pxcA,109,109,mmseqs,100.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_85,3qkb_A,3qkbA,111,111,mmseqs,100.000000,1.000000,1.000000,111
softdis,pdbflex,mmseqs_85,1gxp_A,1gxqA,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,2pys_A,2pysB,109,109,mmseqs,100.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_85,3dar_A,3cafA,105,100,mmseqs,100.000000,0.952381,1.000000,100
softdis,pdbflex,mmseqs_85,3mlf_A,3mlfA,111,111,mmseqs,100.000000,1.000000,1.000000,111
softdis,pdbflex,mmseqs_85,6app_B,4w2oB,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,6gbg_D,2gk2B,115,107,mmseqs,100.000000,0.930435,0.963964,107
softdis,pdbflex,mmseqs_85,6ppp_G,3swnF,119,113,mmseqs,100.000000,0.949580,0.965812,113
softdis,pdbflex,mmseqs_85,3nsi_A,3nsiB,101,101,mmseqs,100.000000,1.000000,1.000000,101
softdis,pdbflex,mmseqs_85,3tkz_A,4je4A,109,103,mmseqs,100.000000,0.944954,0.971698,103
softdis,pdbflex,mmseqs_85,1bxa_A,2j55A,105,105,mmseqs,100.000000,1.000000,1.000000,105
softdis,pdbflex,mmseqs_85,3d1m_C,3n1fD,102,102,mmseqs,100.000000,1.000000,1.000000,102
softdis,pdbflex,mmseqs_85,3mop_D,3mopA,110,110,mmseqs,100.000000,1.000000,1.000000,110
softdis,pdbflex,mmseqs_85,4omy_A,4omzC,118,118,mmseqs,100.000000,1.000000,1.000000,118
softdis,pdbflex,mmseqs_85,2puk_C,2pukC,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,5hk3_A,5hkcA,114,114,mmseqs,100.000000,1.000000,1.000000,114
softdis,pdbflex,mmseqs_85,6aso_G,4c92G,115,115,mmseqs,100.000000,1.000000,1.000000,115
softdis,pdbflex,mmseqs_85,1d4t_A,1d4tA,104,104,mmseqs,100.000000,1.000000,1.000000,104
softdis,pdbflex,mmseqs_85,1nw2_A,1nw2A,105,105,mmseqs,100.000000,1.000000,1.000000,105
softdis,pdbflex,mmseqs_85,4emh_U,4emhA,105,105,mmseqs,100.000000,1.000000,1.000000,105
softdis,pdbflex,mmseqs_85,4k2e_A,4ooiB,112,112,mmseqs,100.000000,1.000000,1.000000,112
softdis,pdbflex,mmseqs_85,4h2t_C,4h2uD,110,110,mmseqs,100.000000,1.000000,1.000000,110
softdis,pdbflex,mmseqs_85,4zk7_M,4zk7Q,111,111,mmseqs,100.000000,1.000000,1.000000,111
softdis,pdbflex,mmseqs_85,6kc4_A,6kc4A,102,102,mmseqs,100.000000,1.000000,1.000000,102
softdis,pdbflex,mmseqs_85,2d00_C,2d00A,109,109,mmseqs,100.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_85,5ym6_A,5ym8B,115,108,mmseqs,100.000000,0.939130,1.000000,108
softdis,pdbflex,mmseqs_85,2hd3_A,2hd3B,103,103,mmseqs,100.000000,1.000000,1.000000,103
softdis,pdbflex,mmseqs_85,2pe8_A,2pehA,105,105,mmseqs,100.000000,1.000000,1.000000,105
softdis,pdbflex,mmseqs_85,3k3s_A,3k3sA,105,105,mmseqs,100.000000,1.000000,1.000000,105
softdis,pdbflex,mmseqs_85,3qby_A,3qbyA,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,3qdo_A,3qdoA,109,109,mmseqs,100.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_85,5j7k_A,5j7kB,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_85,1ql3_A,1ql4A,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_85,3nit_A,3nitA,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_85,4jur_I,4hfkB,105,105,mmseqs,100.000000,1.000000,1.000000,105
softdis,pdbflex,mmseqs_85,1ehd_A,1ehhA,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_85,2pei_A,2peiD,109,109,mmseqs,100.000000,1.000000,1.000000,109
softdis,pdbflex,mmseqs_85,2wwk_T,2wwmD,102,102,mmseqs,100.000000,1.000000,1.000000,102
softdis,pdbflex,mmseqs_85,4nyo_A,4nyoA,102,102,mmseqs,100.000000,1.000000,1.000000,102
softdis,pdbflex,mmseqs_85,4pw9_B,4pwaD,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,4q2n_A,4q2nB,103,103,mmseqs,100.000000,1.000000,1.000000,103
softdis,pdbflex,mmseqs_85,6thh_A,6expF,104,104,mmseqs,100.000000,1.000000,1.000000,104
softdis,pdbflex,mmseqs_85,3oei_C,3oeiC,96,96,mmseqs,100.000000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_85,4ygc_B,4ygdH,104,104,mmseqs,100.000000,1.000000,1.000000,104
softdis,pdbflex,mmseqs_85,6el8_A,6el8A,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_85,6n3f_C,6n3dA,96,96,mmseqs,100.000000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_85,8eg6_B,3qnwB,109,100,mmseqs,100.000000,0.917431,1.000000,100
softdis,pdbflex,mmseqs_85,1r1u_A,1r1uC,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,2ql5_B,4lszD,97,97,mmseqs,100.000000,1.000000,0.923810,97
softdis,pdbflex,mmseqs_85,2vkj_A,2vkjA,106,106,mmseqs,100.000000,1.000000,1.000000,106
softdis,pdbflex,mmseqs_85,6o8o_A,6o8oB,111,111,mmseqs,100.000000,1.000000,1.000000,111
softdis,pdbflex,mmseqs_85,1jxg_B,1jxgA,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,1psr_A,1psrA,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,1wmg_A,1wmgA,103,103,mmseqs,100.000000,1.000000,1.000000,103
softdis,pdbflex,mmseqs_85,2pr0_A,2pr0A,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,3oq9_H,3oq9H,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,3stq_A,3stqA,102,102,mmseqs,100.000000,1.000000,1.000000,102
softdis,pdbflex,mmseqs_85,4h2w_C,4h2wC,103,103,mmseqs,100.000000,1.000000,1.000000,103
softdis,pdbflex,mmseqs_85,4zka_A,4zkaA,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,5ied_B,5f0eB,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,5m3d_A,5m3tB,101,101,mmseqs,100.000000,1.000000,1.000000,101
softdis,pdbflex,mmseqs_85,6lbi_C,3co6C,118,100,mmseqs,100.000000,0.847458,1.000000,100
softdis,pdbflex,mmseqs_85,1bt6_B,1a4pA,96,96,mmseqs,100.000000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_85,3kjn_B,3kjnB,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,5jvh_L,1nkwM,114,114,mmseqs,100.000000,1.000000,1.000000,114
softdis,pdbflex,mmseqs_85,5to4_A,5eg3B,101,97,mmseqs,100.000000,0.960396,0.850877,97
softdis,pdbflex,mmseqs_85,5xpb_D,5xpcB,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,3oe3_A,3oe3C,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_85,1pal_A,1pvbA,108,107,mmseqs,100.000000,0.990741,0.990741,107
softdis,pdbflex,mmseqs_85,2q73_A,2q73C,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,3b83_A,3b83C,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,5dft_A,5dftA,101,101,mmseqs,100.000000,1.000000,1.000000,101
softdis,pdbflex,mmseqs_85,2cxk_A,2cxkA,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,6fia_A,6fiaD,104,104,mmseqs,100.000000,1.000000,1.000000,104
softdis,pdbflex,mmseqs_85,3isw_A,3iswB,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_85,4jvz_A,4jvzC,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_85,3pqj_A,3pqkB,102,102,mmseqs,100.000000,1.000000,1.000000,102
softdis,pdbflex,mmseqs_85,4dxe_H,4dxeI,101,101,mmseqs,100.000000,1.000000,1.000000,101
softdis,pdbflex,mmseqs_85,4j45_A,4j48A,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_85,2hyi_B,2hyiB,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,3mq1_D,3mq1A,103,103,mmseqs,100.000000,1.000000,1.000000,103
softdis,pdbflex,mmseqs_85,4y5o_A,4fqnA,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_85,1owf_A,1owgA,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_85,1vp7_C,1vp7B,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,2qkv_A,2qkvA,96,96,mmseqs,100.000000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_85,2rcf_A,2rcfA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,2vph_A,5ez0D,100,92,mmseqs,100.000000,0.920000,0.859813,92
softdis,pdbflex,mmseqs_85,3ulj_A,3uljB,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_85,1aue_A,4driB,100,90,mmseqs,100.000000,0.900000,0.918367,90
softdis,pdbflex,mmseqs_85,1kkl_H,1kklJ,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,3lnx_A,3lnxA,96,96,mmseqs,100.000000,1.000000,1.000000,96
softdis,pdbflex,mmseqs_85,5l37_A,5l37C,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,1n9s_J,1n9sC,93,93,mmseqs,100.000000,1.000000,1.000000,93
softdis,pdbflex,mmseqs_85,1w2i_A,1v3zA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,3mli_A,3mliD,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,1n5z_A,1jqqB,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,4hi2_B,6krbA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,5csf_A,5csnA,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,1owf_B,1owfB,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,1yn4_A,1yn4A,99,99,mmseqs,100.000000,1.000000,1.000000,99
softdis,pdbflex,mmseqs_85,2aib_A,2a8fA,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_85,2h3r_A,2oa5B,110,110,mmseqs,100.000000,1.000000,1.000000,110
softdis,pdbflex,mmseqs_85,2x5h_A,2x5hD,97,97,mmseqs,100.000000,1.000000,1.000000,97
softdis,pdbflex,mmseqs_85,2ek1_F,2ek1A,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,2o94_A,2o94A,112,112,mmseqs,100.000000,1.000000,1.000000,112
softdis,pdbflex,mmseqs_85,4pjo_B,1d3bL,95,91,mmseqs,100.000000,0.957895,1.000000,91
softdis,pdbflex,mmseqs_85,1h0x_A,1h0yA,100,100,mmseqs,100.000000,1.000000,1.000000,100
softdis,pdbflex,mmseqs_85,2qyp_A,2qypB,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,2wc8_A,2wc8D,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,3p6y_C,3p5tM,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_85,4uow_5,4c4kO,93,93,mmseqs,100.000000,1.000000,0.948980,93
softdis,pdbflex,mmseqs_85,5e1y_A,5e1yA,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,1mfg_A,2h3lA,95,92,mmseqs,100.000000,0.968421,0.893204,92
softdis,pdbflex,mmseqs_85,5xjr_E,3pgwH,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,2hnw_E,2hnuA,80,80,mmseqs,100.000000,1.000000,0.987654,80
softdis,pdbflex,mmseqs_85,4lmm_A,4n6xA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,4nxp_A,4nxrA,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,6aso_E,5vsuE,93,93,mmseqs,100.000000,1.000000,0.968750,93
softdis,pdbflex,mmseqs_85,6c12_D,1x6iA,101,87,mmseqs,100.000000,0.861386,0.956044,87
softdis,pdbflex,mmseqs_85,6msv_F,6msvD,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,6ppn_C,4emgA,95,93,mmseqs,100.000000,0.978947,1.000000,93
softdis,pdbflex,mmseqs_85,5cba_E,4zaiA,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,3b4d_A,3ucgA,96,88,mmseqs,100.000000,0.916667,0.988764,88
softdis,pdbflex,mmseqs_85,4fxe_D,4fxhB,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,4qeg_A,5jdjA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,5iqq_A,5iqqA,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,5lsb_B,5lslE,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_85,6a77_A,5o5iA,91,89,mmseqs,100.000000,0.978022,0.967391,89
softdis,pdbflex,mmseqs_85,2nwa_A,2nwaA,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,3hzb_A,3hzbD,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_85,1wnr_A,1wnrG,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,3hug_A,3hugA,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,4i7a_B,4i7aD,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,4v0u_E,4v0uE,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_85,4wxa_B,4wx8B,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,4xq3_A,4xq3F,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,6e55_A,6e55A,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_85,6ny6_Y,2a6sB,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_85,2djw_I,2djwA,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,2zug_A,2zugA,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_85,1pht_A,1phtA,85,85,mmseqs,100.000000,1.000000,1.000000,85
softdis,pdbflex,mmseqs_85,2j8b_A,2uwrA,79,78,mmseqs,100.000000,0.987342,0.987342,78
softdis,pdbflex,mmseqs_85,2uzc_B,2uzcC,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,3cw1_F,3pgwF,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_85,4kyp_A,1bcgA,84,76,mmseqs,100.000000,0.904762,0.987013,76
softdis,pdbflex,mmseqs_85,4ybh_B,4ybhB,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,6mye_A,5vwcA,95,91,mmseqs,100.000000,0.957895,0.900990,91
softdis,pdbflex,mmseqs_85,6xnj_A,4jopA,91,87,mmseqs,100.000000,0.956044,1.000000,87
softdis,pdbflex,mmseqs_85,8a58_C,6fgaC,85,85,mmseqs,100.000000,1.000000,0.841584,85
softdis,pdbflex,mmseqs_85,4wk8_G,3qrfF,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_85,3hz2_A,5ht9A,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_85,6aso_C,3bw1A,97,89,mmseqs,100.000000,0.917526,0.927083,89
softdis,pdbflex,mmseqs_85,6aso_D,4m7dG,93,93,mmseqs,100.000000,1.000000,1.000000,93
softdis,pdbflex,mmseqs_85,6jy5_D,6jy5D,85,85,mmseqs,100.000000,1.000000,1.000000,85
softdis,pdbflex,mmseqs_85,2vsp_A,6eziA,91,85,mmseqs,100.000000,0.934066,0.955056,85
softdis,pdbflex,mmseqs_85,3bq7_A,3bq7C,81,81,mmseqs,100.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_85,3kfd_I,6macK,85,80,mmseqs,100.000000,0.941176,1.000000,80
softdis,pdbflex,mmseqs_85,3vp8_B,3vp8B,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,5tda_A,3ny2D,76,75,mmseqs,100.000000,0.986842,1.000000,75
softdis,pdbflex,mmseqs_85,1p78_A,1p71A,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,3r84_B,3r84V,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,6f63_A,6f63A,98,98,mmseqs,100.000000,1.000000,1.000000,98
softdis,pdbflex,mmseqs_85,3qmb_A,3qmbA,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_85,3t6r_A,3t6rA,72,72,mmseqs,100.000000,1.000000,1.000000,72
softdis,pdbflex,mmseqs_85,4bl6_A,4bl6C,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,5yts_A,6a6lA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_85,6o8q_A,6o8qB,91,91,mmseqs,100.000000,1.000000,1.000000,91
softdis,pdbflex,mmseqs_85,5zjr_A,5zjrA,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_85,4icu_A,4icvA,85,85,mmseqs,100.000000,1.000000,1.000000,85
softdis,pdbflex,mmseqs_85,4oml_A,4omlA,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_85,5x3p_A,5x3pA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_85,6g6j_A,6g6kA,94,94,mmseqs,100.000000,1.000000,1.000000,94
softdis,pdbflex,mmseqs_85,3zie_A,3zieB,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_85,2rb3_A,3bqpA,85,78,mmseqs,100.000000,0.917647,0.975000,78
softdis,pdbflex,mmseqs_85,5eyo_A,5eyoC,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,2yhn_A,2yhoE,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_85,5gnj_G,5gnjB,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_85,6aso_F,5vsuF,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,6mpf_S,5wnpS,80,80,mmseqs,100.000000,1.000000,0.987654,80
softdis,pdbflex,mmseqs_85,1wp8_B,1wp8A,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_85,4hwc_A,4hwcB,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_85,5eki_A,5ekiE,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_85,1gcp_A,1gcqC,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_85,1b4f_A,1b4fB,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_85,1gua_B,4g0nB,81,78,mmseqs,100.000000,0.962963,1.000000,78
softdis,pdbflex,mmseqs_85,2v6x_A,5fvlA,85,83,mmseqs,100.000000,0.976471,1.000000,83
softdis,pdbflex,mmseqs_85,4pyu_A,4pyuA,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_85,4z88_G,4z88D,73,73,mmseqs,100.000000,1.000000,1.000000,73
softdis,pdbflex,mmseqs_85,5jxc_B,5jxcA,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,5v6h_A,5v6hE,79,79,mmseqs,100.000000,1.000000,1.000000,79
softdis,pdbflex,mmseqs_85,5whf_C,5whfC,90,90,mmseqs,100.000000,1.000000,1.000000,90
softdis,pdbflex,mmseqs_85,7ulg_A,2ctxA,72,71,mmseqs,100.000000,0.986111,1.000000,71
softdis,pdbflex,mmseqs_85,1mo1_A,1mo1B,87,87,mmseqs,100.000000,1.000000,1.000000,87
softdis,pdbflex,mmseqs_85,1r6j_A,1r6jA,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_85,1zg5_E,1je8E,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_85,1zke_A,1zkeD,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_85,5izs_A,5izsC,95,95,mmseqs,100.000000,1.000000,1.000000,95
softdis,pdbflex,mmseqs_85,5wb2_B,5wb2B,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_85,2cvi_A,2cviA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_85,3vfz_A,3vepH,86,86,mmseqs,100.000000,1.000000,1.000000,86
softdis,pdbflex,mmseqs_85,1zzi_A,1zziA,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_85,3zdm_C,3zdmC,81,81,mmseqs,100.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_85,6bug_A,6buhA,82,82,mmseqs,100.000000,1.000000,1.000000,82
softdis,pdbflex,mmseqs_85,1dok_A,1dokA,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_85,1nkn_A,3basB,89,89,mmseqs,100.000000,1.000000,1.000000,89
softdis,pdbflex,mmseqs_85,1th7_K,1th7A,81,81,mmseqs,100.000000,1.000000,1.000000,81
softdis,pdbflex,mmseqs_85,5c13_A,5wxhA,64,63,mmseqs,100.000000,0.984375,1.000000,63
softdis,pdbflex,mmseqs_85,3hvz_A,3hvzA,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_85,4w4m_A,4w4mH,78,78,mmseqs,100.000000,1.000000,1.000000,78
softdis,pdbflex,mmseqs_85,6xa9_B,5w8uB,80,77,mmseqs,100.000000,0.962500,0.974684,77
softdis,pdbflex,mmseqs_85,1n8e_A,1fzaA,89,87,mmseqs,100.000000,0.977528,1.000000,87
softdis,pdbflex,mmseqs_85,2bwe_S,2bwfA,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_85,2ybr_C,2ybrI,66,66,mmseqs,100.000000,1.000000,1.000000,66
softdis,pdbflex,mmseqs_85,3qv1_G,6kezM,82,78,mmseqs,100.000000,0.951220,0.975000,78
softdis,pdbflex,mmseqs_85,4q9u_C,4q9uG,92,92,mmseqs,100.000000,1.000000,1.000000,92
softdis,pdbflex,mmseqs_85,6ryl_C,6rydA,76,76,mmseqs,100.000000,1.000000,1.000000,76
softdis,pdbflex,mmseqs_85,2zbc_A,2zbcA,83,83,mmseqs,100.000000,1.000000,1.000000,83
softdis,pdbflex,mmseqs_85,4hwh_A,4hwhE,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,1rp3_D,1rp3B,88,88,mmseqs,100.000000,1.000000,1.000000,88
softdis,pdbflex,mmseqs_85,2ibz_H,1kb9F,74,74,mmseqs,100.000000,1.000000,1.000000,74
softdis,pdbflex,mmseqs_85,4x8w_A,4x8wE,75,75,mmseqs,100.000000,1.000000,1.000000,75
softdis,pdbflex,mmseqs_85,5lb7_B,5lb7B,80,80,mmseqs,100.000000,1.000000,1.000000,80
softdis,pdbflex,mmseqs_85,3obh_A,4g06A,82,73,mmseqs,100.000000,0.890244,0.924051,73
softdis,pdbflex,mmseqs_85,4aei_A,4aeiA,65,64,mmseqs,100.000000,0.984615,0.984615,64
softdis,pdbflex,mmseqs_85,6gfq_C,6gfoE,77,77,mmseqs,100.000000,1.000000,1.000000,77
softdis,pdbflex,mmseqs_85,6pce_A,6pceB,70,70,mmseqs,100.000000,1.000000,1.000000,70
softdis,pdbflex,mmseqs_85,5f5t_C,5f5tC,84,84,mmseqs,100.000000,1.000000,1.000000,84
softdis,pdbflex,mmseqs_85,7cqv_E,3ucwD,80,77,mmseqs,100.000000,0.962500,0.974684,77
softdis,pdbflex,mmseqs_85,8kg2_M,3r3mA,76,76,mmseqs,100.000000,1.000000,0.894118,76
